Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2025-12-02,-0.012274212246913607,-0.012301255942925748,-0.0019181585677748858,-0.012642824255459595,0.0007340425415871543
2025-12-03,-0.0015966227172113934,0.0010071393702977272,0.009398945762068456,-0.017431790551940107,0.01487205562922056
2025-12-04,-0.004889695138492689,-0.002445884809565091,0.02148336034906495,-0.019475129605687425,0.030573834114333343
2025-12-05,0.0011974974915349712,0.0017265120899314645,0.03337592785925514,-0.016282485408033676,0.03344611351705762
2025-12-08,0.0009979044250705282,-0.00035968635981675767,0.029923304877317758,-0.01475000060407683,0.03290358743521171
2025-12-09,-0.004989522125350976,-0.010718671085352627,0.02237851662404089,-0.02343397723261187,0.023903794223122388
2025-12-10,-0.012274212246913274,-0.01906337707029304,0.013299263956601637,-0.018645010936131245,0.017808147880003844
2025-12-11,-0.0017962157836756143,-0.02165310129816389,0.021739130434782705,-0.013472942925015219,0.018669816117708127
